# Panel E -- Visium Spot Coordinates
# 
# Scatter-plot background layer: spatial (x, y) coordinates of Visium spots from
# the matched human breast-cancer tissue section.
# 
# Columns:
#   x -- Spatial x-coordinate of the Visium spot centroid
#   y -- Spatial y-coordinate of the Visium spot centroid
# 
# Source CSV : results/cross_modal_search/spatial_coords_sample.csv (Visium rows)
# Generated by: benchmarks/cross_modal_search.py
#
x,y
550.3056396852708,5121.865067892021
1527.530813903324,4205.530424564042
4715.122128870766,216.01986440604287
3116.469911157539,3442.7382664112147
2300.0400085094707,5936.369029337587
671.3690637367745,5645.328927072899
4178.8927630040025,4810.48532267324
908.4745604765684,3876.7509164222574
541.0743243728102,811.7298729883887
4400.576062213856,5329.969096733362
3330.4421116024223,5106.2529328267165
512.5758138608298,2748.137455977544
3078.7400853330982,1069.010654496737
4053.041749869341,2791.864183508251
4844.864148621334,5049.643824011071
599.2227935698884,3712.348709591107
4425.183566109931,578.5586933041673
5037.450208759487,732.0762729588014
3594.2280483991763,4040.4057004853776
3687.136824792556,5180.456507720001
910.8453505449852,1237.5876496032815
4884.595996139817,6103.476084428588
1539.1329192842004,5876.502352648699
3783.890598855517,2362.026321772601
5235.975306153914,4683.100004471673
4362.293516776022,2956.2663903394014
1035.799781212395,4576.054329224198
412.8525211697324,1432.2720006423751
2270.942769437771,1099.3177042251968
3367.2044404927683,2025.7895519616611
3977.99687554116,3498.624857979345
1631.0991042640037,1562.9148867171862
1298.1364159285004,4830.077542859302
5423.267066541838,5643.883892577872
2938.409466082074,6792.089573208647
3149.412147898821,4321.30859834158
3779.103009772359,866.8690417884891
2526.4648878561584,1177.5262697597568
2357.589749146828,2063.5289578387583
4594.682338899499,6466.567632940106
2079.2532917668696,4097.03971482154
5506.023039634989,3793.092325751396
1328.1091340416451,1574.3522335070977
1420.0964224472564,4033.695861584254
2268.01925975596,3738.505876564691
2857.056786123245,549.5268804366156
5341.935490008817,6174.252293814509
3411.748782614927,4575.331811976684
5255.28851029976,5210.041040200948
2660.579719369184,2052.091611048847
1685.7253352195476,329.2629875578509
